gene_corr_set,variability_set
0.490160514426257,0.229621211748927
0.67877929447228,0.228572985797221
0.362870734965258,0.265140796432392
0.490662521098709,0.264401875429901
0.462816356760931,0.278838000262278
0.500734147740498,0.268121186654927
0.629051306785723,0.242789108630047
-0.56532267654688,0.269413387253328
0.406464483730975,0.223422075677533
0.555836654233389,0.22412460546091
0.456011106245828,0.21619431955408
0.301068822715435,0.222113304206587
0.401662335884939,0.215387538266664
-0.164867784454077,0.217752551463102
0.323889923884411,0.222233248929794
-0.503874590054071,0.21325441389427
0.42672943659935,0.213706198798774
0.412309921305862,0.208216517144595
-0.0755695773268391,0.216041168759904
-0.108649151180636,0.214753489286324
0.163942047481259,0.206295922591977
0.222865501143123,0.213508978505261
-0.089334996687734,0.210928585942056
0.0399042966706326,0.214426215352152
-0.374031400724477,0.217285326512713
-0.676087581101405,0.206324293677107
0.0104364760988826,0.219327283156175
-0.616623138318238,0.214269988422206
-0.129972855456586,0.207709439705923
-0.63361490926028,0.225245999852515
-0.470592400274394,0.202230225923899
-0.512914606677442,0.200993304388212
-0.431991675961297,0.210260090624983
-0.723378589062279,0.195413491029416
-0.62577642331272,0.215714154372769
-0.512961156943019,0.201434550513387
-0.502074146904603,0.21298172974754
-0.48476636389416,0.220012992803341
0.0869874311191042,0.203487986940303
-0.51829922539674,0.195891960386757
0.518462334127845,0.208046485798185
0.360627409703035,0.205947148154421
0.280675659320245,0.206451533480959
-0.22893306478459,0.197278779467217
-0.156143143256691,0.205177807334561
-0.518937915311881,0.202801310506946
0.57663345911132,0.206512377147178
0.0652637014876485,0.208637479696656
-0.713455979013811,0.207431358142734
0.10391993048833,0.208898679871147
0.399279050229726,0.199419858469947
0.000107822274507137,0.202176642433747
0.0366511091987004,0.2017944085918
0.0528641780100679,0.209466994392335
-0.278425550136662,0.207705666760883
-0.207229198810116,0.206222232081343
-0.630251129887031,0.208091622853426
-0.465860367753316,0.208430539892752
-0.505136573035604,0.204868131295057
0.00695643710516417,0.203774105225828
-0.650065061527674,0.206371483591026
-0.544111237918914,0.203108000636921
-0.366477457434401,0.208355443814233
-0.40721075030186,0.211274548396069
-0.503294150681881,0.203040537877739
-0.592599866052298,0.215783239776946
-0.197885980152836,0.202162325494988
-0.582977307578713,0.203806864635999
-0.481697063093142,0.208227913728077
-0.360661290623567,0.201772623558547
-0.390495080169761,0.203808914931852
-0.576739311428874,0.20309316871549
0.0376843129222341,0.219334228779155
-0.149477664523603,0.217489866701448
0.353196167110335,0.24106378358298
0.403412002624077,0.23221538297353
0.450833373069673,0.232636385485117
0.407877708511646,0.247150683687301
0.697957547863582,0.237673069558181
0.387806172163175,0.223412563889969
0.252902636105128,0.243112249333432
0.448127136775669,0.219843840238095
0.427007510583919,0.209051731624862
0.44635845109503,0.205729361561961
0.412151990048937,0.217155608015732
0.33824364255749,0.203046199535717
0.189569418015526,0.202676824794318
0.345481055179022,0.215681758235283
-0.565656227019402,0.20374867006023
0.275574305034913,0.233972139931941
0.239938708971401,0.22969754391504
0.00131442839119811,0.247520214072333
0.0362602618700325,0.271802904100682
0.166584948773756,0.221933045261187
0.19455972547026,0.22690889690552
0.0765228596793428,0.231640022817666
-0.00187570943710039,0.224721518620551
-0.0300559619505916,0.236649366160314
-0.192964637196734,0.226309292300959
-0.250467372839356,0.214482373254798
-0.247348056410676,0.215834783495498
-0.374483077755712,0.218257263957922
-0.269919300458261,0.224951917947773
0.0534181973439561,0.218257913225014
-0.419969254323065,0.210501554418881
-0.00614800799972001,0.220111047660349
-0.480671720851565,0.222875250938274
-0.445932002591437,0.210532439916892
-0.434816009684864,0.204980958189221
-0.396386552555083,0.209815341237717
-0.566004477618248,0.196376117999968
-0.428620725638011,0.210604733181648
-0.345052069217626,0.208288624790287
-0.660848412556596,0.212504581483917
-0.32110981855432,0.215263855551067
-0.109410094460931,0.237850796048695
-0.216394065945254,0.209340214089548
-0.111802503033362,0.220459000455942
0.33253272748721,0.213588792078187
0.195565334264953,0.214287048970518
0.185319257244707,0.214434353639354
-0.14759345708585,0.214508144459001
-0.563597478782265,0.211343629609097
0.174180802375616,0.207279170662337
0.0110297342433483,0.210641834821506
-0.110639320636199,0.207137970709446
-0.610719989956888,0.204608106405626
0.0703351440610576,0.20767525711391
-0.343389360274951,0.212056574211948
-0.385688015734278,0.203988047170136
-0.696753194586631,0.205903792612476
0.282168294008284,0.214870239782725
0.182405295239897,0.201735674863266
-0.264085412900695,0.205626715416063
0.424715539551148,0.196266216726745
-0.178755226039591,0.212456712930113
-0.448474344965977,0.209131946403718
-0.0670984823853874,0.210908716086545
-0.395580837705433,0.206696683924086
-0.314206845107545,0.211147592005265
-0.650575806422457,0.209788491317528
-0.0863955186970285,0.199777401646509
-0.43907586141419,0.207132324375152
-0.381317464940779,0.2079374077541
-0.350970452944113,0.211716462283681
-0.375920840201669,0.215197254031637
-0.41334843322708,0.202723190094431
-0.579571110419208,0.237217484919775
-0.308487359345567,0.203104901423635
-0.503957502699617,0.203467715602352
-0.490658177720748,0.20863925660261
-0.19412699802099,0.204806893946153
-0.317027129987332,0.217259822162792
-0.370609179413921,0.214872440887839
-0.321118234081704,0.198888427280697
-0.410659216766101,0.209846684095696
0.000395963874526532,0.212553702450993
-0.100036805801875,0.213078894764836
0.194460974155935,0.231899093344238
0.324400053016565,0.235445768337109
0.383126202481079,0.242986265983341
0.411185842118262,0.234600857000295
0.346575184131483,0.223823801795843
-0.142051909934438,0.240005993207618
0.271882206034992,0.214255486355538
0.3689291102766,0.210845864822262
0.224457918965206,0.203598800350237
0.400626747682411,0.216848878784019
0.249463770437657,0.200369791502733
-0.00490129371942304,0.202009110320242
0.23752090706856,0.215375094747867
-0.617694698151893,0.203036866848718
0.00605016313660509,0.222946309465705
0.0498193680102846,0.222214783959892
0.0473461795115794,0.251708415384969
0.0131818463411699,0.276168121137203
0.0703728343686891,0.217865394422684
-0.188339334242997,0.224440646777989
-0.0592353275607936,0.224086254460019
-0.0091415149014138,0.223844150709966
0.0684523648386162,0.230228741843623
-0.215628848546725,0.223618155216484
-0.26559842004924,0.212482405364533
-0.118748424011437,0.214587783139047
-0.183256686265465,0.217216542740068
-0.148229739160913,0.225824984386396
0.121045436242653,0.217220086569302
-0.248103849228253,0.210099313570211
-0.113559590138084,0.218723286481229
-0.331794924197905,0.218907238908358
-0.37619339934015,0.209897367730014
-0.385077614777117,0.20509890640693
-0.0300405157467088,0.210909688991053
-0.354554210492711,0.210969433425266
-0.230223395274875,0.209282751712792
-0.393218751933331,0.215612738897524
-0.286509770783579,0.215897844857776
-0.0813211169767922,0.2312465928515
-0.159006589843845,0.200654283201365
-0.107614771751938,0.210538475207514
0.235102804053075,0.210278387053661
0.0514923607509503,0.21347299845965
-0.0287506174143401,0.213172876845188
-0.378529818468685,0.202810671681811
0.142654679752819,0.207273664420329
-0.202312519775596,0.203365137785246
0.0202800927670299,0.205007427531742
-0.123062355834139,0.207828142171878
-0.106080664504989,0.198137260648631
-0.153336430361001,0.207825789184794
-0.393875310614051,0.210537912525433
-0.051145669351207,0.202300270176683
0.23527688811574,0.19144391073967
-0.225505918614083,0.207760254234573
-0.264533271862294,0.207000637478009
-0.351921902281218,0.207969304932084
-0.289870351747911,0.207878231151828
-0.42152337367588,0.20475513368273
-0.37120364959847,0.206343169782801
-0.0119279585221186,0.196629740793185
-0.36586564635407,0.201144055389248
-0.258306555075499,0.2042617352934
-0.318569660520303,0.206998207273367
-0.115616957500322,0.206188986148625
-0.293737672871257,0.203341939922811
-0.670293919412931,0.22740693234615
-0.214331080824688,0.200597459374974
-0.356446528082955,0.202628881428118
-0.280282447243983,0.208718699313723
-0.0842281701217669,0.205034602852804
-0.423840681371805,0.214374079612518
-0.205507639017482,0.212422272614015
-0.189205063305557,0.200735316964996
-0.375917053912919,0.208568580980574
-0.0642928679331025,0.210446251962172
-0.0265957460810548,0.209163989465673
0.314582875037437,0.264855920520023
0.316173708005861,0.287219426604143
0.405214075262352,0.273622709373974
0.229431106457512,0.239353685530974
0.150698830554627,0.280120304586878
0.348093680188205,0.214273437452857
0.389509801956245,0.224661482829133
0.315180557292455,0.215257244030925
0.290662287626784,0.219042950237102
0.129976185026606,0.213717372849391
0.136634996832004,0.216729614862387
0.210986176625273,0.223034048216343
-0.313125604676302,0.213707160513148
0.297506075428059,0.216923636528971
0.250930124779486,0.218408129029689
-0.0314389250830514,0.215798615372818
-0.00440122705013435,0.237735686731664
0.109899332436057,0.221910083202899
0.181091318297745,0.211158016818526
0.072384492089672,0.220853766514842
-0.000710588945794677,0.214515316481502
-0.0534583395389261,0.22080817462664
-0.0319770192765059,0.218529541980507
-0.145567415732372,0.220178100501384
0.0548348825622338,0.213470846761378
-0.227556482008389,0.222608372223096
-0.11392801293063,0.218658789038807
-0.0666079892675608,0.225012067864958
-0.190700688860794,0.214545023301475
0.00834617442220892,0.217863305358496
-0.249342599876879,0.224440791637901
-0.280582667648712,0.212147104935155
-0.276078795152111,0.212275417035465
-0.378601190569914,0.217104421216196
-0.758443628743642,0.206823952334386
-0.238483560682947,0.21064286009539
-0.213671213348538,0.213170660149198
-0.397744363274511,0.225156017160874
-0.186189206835691,0.215268825908554
-0.031986618357423,0.206776904844038
-0.129394106313401,0.20127388214609
-0.194791710978862,0.215811807528464
0.226999424517709,0.214068314905887
-0.0131689808049409,0.213470559929338
0.0946261877597358,0.206891837782491
-0.0455162558634285,0.211976409483351
-0.252125161034341,0.199691279835907
0.38294982630385,0.209439252039799
0.0185048110173427,0.213958878840945
-0.237798551866896,0.210668107188456
-0.241367652920533,0.202117680134036
-0.0211865438702986,0.210612668853249
-0.212843254795972,0.215270016344339
-0.176689272071365,0.202802198187489
-0.336315886617584,0.218167350188347
0.164357495867836,0.2148999320539
0.214568734023921,0.208724529831568
-0.0640452499332821,0.211195541493679
0.299415045203153,0.204725855527018
-0.181215116722954,0.21171043676732
-0.293736272697007,0.210341277733273
-0.0227055310722935,0.215363308161062
-0.268523594782545,0.21735523299521
-0.243838452774253,0.209112906233162
-0.381321621913605,0.204358604955759
-0.134416571345725,0.208772379910222
-0.275567754118412,0.210767200331864
-0.257832667120812,0.206138172543258
-0.242526829105094,0.212457923249827
-0.22811480894068,0.215625554777676
-0.309617240297127,0.215585370747398
-0.529170923620971,0.229320937466463
-0.302458333657723,0.21116988736564
-0.330992888018785,0.206927386554344
-0.273649949252183,0.210415761585138
-0.150473530092137,0.209903371043855
-0.249949798835551,0.218298175071042
-0.286270505136014,0.218927821588629
-0.100024497977491,0.212164540607028
-0.199932916284577,0.218064831279584
0.0332563369192935,0.217809754157073
-0.037446099543719,0.211774198462635
0.406567889736851,0.237653989402628
0.60519185761667,0.250096993211802
0.409411032234309,0.240310718726018
0.0975096125614038,0.231415254447912
0.326020840927199,0.222068670114972
