gene_corr_set,variability_set
0.490160514426257,0.19536952901925
0.67877929447228,0.199603300765497
0.362870734965258,0.230476670398668
0.490662521098709,0.243314473130308
0.462816356760931,0.245615378326196
0.500734147740498,0.232419510087365
0.629051306785723,0.222358899500344
-0.56532267654688,0.247415558423546
0.406464483730975,0.212631602484039
0.555836654233389,0.210373444461284
0.456011106245828,0.213724873843467
0.301068822715435,0.214340751910416
0.401662335884939,0.219402717432795
-0.164867784454077,0.234817160913317
0.323889923884411,0.22598021486016
-0.503874590054071,0.202448237828627
0.42672943659935,0.193793150105582
0.412309921305862,0.187666263576529
-0.0755695773268391,0.204972852375973
-0.108649151180636,0.19173646348303
0.163942047481259,0.202285374177894
0.222865501143123,0.180447005791022
-0.089334996687734,0.200992843688616
0.0399042966706326,0.206769133378599
-0.374031400724477,0.205238630195886
-0.676087581101405,0.208749964576717
0.0104364760988826,0.206033321469994
-0.616623138318238,0.212413117919908
-0.129972855456586,0.216570428377063
-0.63361490926028,0.217098270452585
-0.470592400274394,0.208031443805141
-0.512914606677442,0.212389427897378
-0.431991675961297,0.187298739187653
-0.723378589062279,0.196619160413648
-0.62577642331272,0.211256791356109
-0.512961156943019,0.205613118940578
-0.502074146904603,0.193767298368045
-0.48476636389416,0.207666353404565
0.0869874311191042,0.204549776932507
-0.51829922539674,0.190559647435234
0.518462334127845,0.194236452397046
0.360627409703035,0.200897697451633
0.280675659320245,0.191174371873186
-0.22893306478459,0.177907702753155
-0.156143143256691,0.196285237088813
-0.518937915311881,0.190111510063006
0.57663345911132,0.200883826890454
0.0652637014876485,0.212399673652903
-0.713455979013811,0.210140734624178
0.10391993048833,0.222549039351328
0.399279050229726,0.213212765403669
0.000107822274507137,0.196582869347256
0.0366511091987004,0.193041103338494
0.0528641780100679,0.204907484547122
-0.278425550136662,0.204189941801719
-0.207229198810116,0.207063115262439
-0.630251129887031,0.195328093252836
-0.465860367753316,0.203974143058125
-0.505136573035604,0.20713834622178
0.00695643710516417,0.198615136459312
-0.650065061527674,0.194591194007631
-0.544111237918914,0.190471618137298
-0.366477457434401,0.19239574384478
-0.40721075030186,0.1989114941542
-0.503294150681881,0.204662759500818
-0.592599866052298,0.204450165333704
-0.197885980152836,0.204745589454768
-0.582977307578713,0.193685217862872
-0.481697063093142,0.207190055938518
-0.360661290623567,0.20729458162099
-0.390495080169761,0.1986737762828
-0.576739311428874,0.209898372788882
0.0376843129222341,0.220534017846812
-0.149477664523603,0.22973896352792
0.353196167110335,0.195726575864901
0.403412002624077,0.179035185961241
0.450833373069673,0.187348482960131
0.407877708511646,0.180187454458739
0.697957547863582,0.185453283615346
0.387806172163175,0.189861211321855
0.252902636105128,0.182832836692626
0.448127136775669,0.182499750502304
0.427007510583919,0.17399680063232
0.44635845109503,0.193383815972727
0.412151990048937,0.194384280955594
0.33824364255749,0.209761007212289
0.189569418015526,0.192910108053864
0.345481055179022,0.206282502456542
-0.565656227019402,0.201936973205818
0.275574305034913,0.181787450515679
0.239938708971401,0.181218622023317
0.00131442839119811,0.197262130028581
0.0362602618700325,0.228716375973868
0.166584948773756,0.171114478519714
0.19455972547026,0.185241868913468
0.0765228596793428,0.202134031469484
-0.00187570943710039,0.174345136296776
-0.0300559619505916,0.185042580677023
-0.192964637196734,0.208811170319498
-0.250467372839356,0.186666257923349
-0.247348056410676,0.216347419584066
-0.374483077755712,0.212320551981835
-0.269919300458261,0.195093160068327
0.0534181973439561,0.194419577425641
-0.419969254323065,0.20247378779196
-0.00614800799972001,0.21637973929394
-0.480671720851565,0.196524602703862
-0.445932002591437,0.195284042322481
-0.434816009684864,0.184451734544018
-0.396386552555083,0.195058263563569
-0.566004477618248,0.184204755201617
-0.428620725638011,0.205679755416139
-0.345052069217626,0.183622275510525
-0.660848412556596,0.192253928367269
-0.32110981855432,0.206734478779972
-0.109410094460931,0.199498633435306
-0.216394065945254,0.201399228239069
-0.111802503033362,0.202975485832212
0.33253272748721,0.196643110744899
0.195565334264953,0.185331369610267
0.185319257244707,0.189605625733135
-0.14759345708585,0.184876626619161
-0.563597478782265,0.200092490174454
0.174180802375616,0.183822760280885
0.0110297342433483,0.205705213834395
-0.110639320636199,0.185773623075869
-0.610719989956888,0.213912774736123
0.0703351440610576,0.178435511312623
-0.343389360274951,0.21533920935901
-0.385688015734278,0.186260680613968
-0.696753194586631,0.188604994954211
0.282168294008284,0.180773162436522
0.182405295239897,0.190283691875615
-0.264085412900695,0.183107852572562
0.424715539551148,0.180675053151921
-0.178755226039591,0.186740303430475
-0.448474344965977,0.188042668398846
-0.0670984823853874,0.165062567575656
-0.395580837705433,0.202771883679366
-0.314206845107545,0.198031037858819
-0.650575806422457,0.235292079809172
-0.0863955186970285,0.199037662271682
-0.43907586141419,0.169171725334785
-0.381317464940779,0.179955401985854
-0.350970452944113,0.178510793053481
-0.375920840201669,0.20097184823803
-0.41334843322708,0.185530487852529
-0.579571110419208,0.214240445740464
-0.308487359345567,0.186818659803418
-0.503957502699617,0.187745792553189
-0.490658177720748,0.198044357545807
-0.19412699802099,0.19217711040401
-0.317027129987332,0.205775540266265
-0.370609179413921,0.205868115396779
-0.321118234081704,0.191971636416253
-0.410659216766101,0.188322770059187
0.000395963874526532,0.189641465222835
-0.100036805801875,0.204383315025768
0.194460974155935,0.178030951195766
0.324400053016565,0.198609077599356
0.383126202481079,0.200706700630936
0.411185842118262,0.190567197015707
0.346575184131483,0.190700263396336
-0.142051909934438,0.200905686818987
0.271882206034992,0.187125274104349
0.3689291102766,0.184446903520724
0.224457918965206,0.200374661103658
0.400626747682411,0.193627133147575
0.249463770437657,0.208957109063006
-0.00490129371942304,0.205133529655308
0.23752090706856,0.204029820834589
-0.617694698151893,0.202534483642257
0.00605016313660509,0.167336763354146
0.0498193680102846,0.174633035273916
0.0473461795115794,0.188928048481011
0.0131818463411699,0.215307435840846
0.0703728343686891,0.167034664509391
-0.188339334242997,0.18326291770957
-0.0592353275607936,0.193531134517496
-0.0091415149014138,0.173730982055243
0.0684523648386162,0.176260702977418
-0.215628848546725,0.191054824913466
-0.26559842004924,0.175956249468167
-0.118748424011437,0.196499922860793
-0.183256686265465,0.211426821674449
-0.148229739160913,0.190735915753526
0.121045436242653,0.198302505822158
-0.248103849228253,0.206906519998082
-0.113559590138084,0.22183721040489
-0.331794924197905,0.195348787601889
-0.37619339934015,0.180215030982922
-0.385077614777117,0.184667205620414
-0.0300405157467088,0.188081685332973
-0.354554210492711,0.204448781002087
-0.230223395274875,0.187907582673414
-0.393218751933331,0.194497583490694
-0.286509770783579,0.203440450693179
-0.0813211169767922,0.20086469542061
-0.159006589843845,0.186941147957919
-0.107614771751938,0.200476037101453
0.235102804053075,0.193272734123209
0.0514923607509503,0.175837470150099
-0.0287506174143401,0.178213827702984
-0.378529818468685,0.189991510192066
0.142654679752819,0.187979525043566
-0.202312519775596,0.198437626326203
0.0202800927670299,0.186414217746581
-0.123062355834139,0.208422800307585
-0.106080664504989,0.194801714151567
-0.153336430361001,0.198177220465656
-0.393875310614051,0.174405881051743
-0.051145669351207,0.182457599671353
0.23527688811574,0.183098468301914
-0.225505918614083,0.18340780786772
-0.264533271862294,0.183863846399853
-0.351921902281218,0.16132676456175
-0.289870351747911,0.188412579967811
-0.42152337367588,0.19204338648198
-0.37120364959847,0.237209053623704
-0.0119279585221186,0.205635493345991
-0.36586564635407,0.166720551896783
-0.258306555075499,0.1817502528116
-0.318569660520303,0.174838766789368
-0.115616957500322,0.197636580866354
-0.293737672871257,0.177799904022477
-0.670293919412931,0.207301570502485
-0.214331080824688,0.184301048129194
-0.356446528082955,0.176445211173547
-0.280282447243983,0.18857577374851
-0.0842281701217669,0.191752982773072
-0.423840681371805,0.199999678955347
-0.205507639017482,0.209868968751849
-0.189205063305557,0.190753633748345
-0.375917053912919,0.196452890161776
-0.0642928679331025,0.190622209659296
-0.0265957460810548,0.214481896192102
0.314582875037437,0.206754273243355
0.316173708005861,0.176219387178595
0.405214075262352,0.201779257347053
0.229431106457512,0.186552053325754
0.150698830554627,0.194584500440328
0.348093680188205,0.212337621997057
0.389509801956245,0.210195607929317
0.315180557292455,0.202471852906622
0.290662287626784,0.207167395661863
0.129976185026606,0.206734739414921
0.136634996832004,0.216872849680084
0.210986176625273,0.216304034215367
-0.313125604676302,0.176361289709928
0.297506075428059,0.203377819641072
0.250930124779486,0.175341514655813
-0.0314389250830514,0.197199867621476
-0.00440122705013435,0.165989021154715
0.109899332436057,0.183667071735083
0.181091318297745,0.199926050100803
0.072384492089672,0.176492771375466
-0.000710588945794677,0.196025572735298
-0.0534583395389261,0.17133664077201
-0.0319770192765059,0.212404461225951
-0.145567415732372,0.218963143138636
0.0548348825622338,0.208973582086074
-0.227556482008389,0.192058970197172
-0.11392801293063,0.207149375790234
-0.0666079892675608,0.215343123837987
-0.190700688860794,0.213019609904241
0.00834617442220892,0.218565409868247
-0.249342599876879,0.193571051411842
-0.280582667648712,0.20769002605091
-0.276078795152111,0.182207322255128
-0.378601190569914,0.201063871002304
-0.758443628743642,0.188374246432805
-0.238483560682947,0.192727013549934
-0.213671213348538,0.190678732091274
-0.397744363274511,0.193846752754134
-0.186189206835691,0.201564624812785
-0.031986618357423,0.209538024958207
-0.129394106313401,0.202000245717317
-0.194791710978862,0.194388603729861
0.226999424517709,0.202638131516307
-0.0131689808049409,0.192022860637896
0.0946261877597358,0.205669437905457
-0.0455162558634285,0.202197600186704
-0.252125161034341,0.198819106944116
0.38294982630385,0.185804450004937
0.0185048110173427,0.19976068569747
-0.237798551866896,0.181346812897784
-0.241367652920533,0.189561365149463
-0.0211865438702986,0.198427573785311
-0.212843254795972,0.18842419240578
-0.176689272071365,0.190336928007263
-0.336315886617584,0.188622579050186
0.164357495867836,0.223457784631245
0.214568734023921,0.20076903602993
-0.0640452499332821,0.214888192406116
0.299415045203153,0.193524756630569
-0.181215116722954,0.201259796588006
-0.293736272697007,0.190883281409958
-0.0227055310722935,0.193415025935938
-0.268523594782545,0.194067719271473
-0.243838452774253,0.192710289767316
-0.381321621913605,0.215377304249587
-0.134416571345725,0.207084317092852
-0.275567754118412,0.193677030120362
-0.257832667120812,0.186089460954075
-0.242526829105094,0.195721181236351
-0.22811480894068,0.207475624588887
-0.309617240297127,0.19793436832806
-0.529170923620971,0.187188607856029
-0.302458333657723,0.187246558800454
-0.330992888018785,0.199116735802473
-0.273649949252183,0.206134461527021
-0.150473530092137,0.199691800119345
-0.249949798835551,0.21386942238905
-0.286270505136014,0.200523211550696
-0.100024497977491,0.208495969610718
-0.199932916284577,0.19907304247989
0.0332563369192935,0.195355918427997
-0.037446099543719,0.20467411407003
0.406567889736851,0.194384211240407
